iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
121,388766,,0.43388,-0.12927,0.021097,0.000912,0.652859,0.006264,0.061734,6.064644,16000.0,0.001,32.4,2974,1252,0.7037,0.7112,3.476,12208.5
122,392975,,0.57228,0.15193,0.000517,0.000734,0.586118,0.010963,0.066024,8.545294,19000.0,0.001,32.39,2986,1223,0.7094,0.7916,3.352,12338.4
123,394835,,0.32856,-0.25728,-0.002169,0.003198,0.673183,0.007431,0.076113,2.958965,14000.0,0.001,32.31,1453,407,0.7812,0.7778,3.762,12396.0
124,400339,,0.43533,-0.12736,0.002255,0.000756,0.638636,0.006268,0.047359,3.216491,14000.0,0.001,32.63,3915,1589,0.7113,0.7268,3.45,12564.7
125,404588,,0.48776,-0.02448,-0.002948,0.001089,0.668825,0.007195,0.051786,2.476628,15000.0,0.001,32.43,3175,1074,0.7472,0.761,3.396,12695.8
126,407986,,0.41177,-0.17479,-0.001714,0.001873,0.64079,0.010788,0.081283,4.038788,14000.0,0.001,32.55,2585,813,0.7607,0.7983,3.563,12800.2
127,411765,,0.32308,-0.34993,-0.001951,0.001204,0.778831,0.005698,0.058603,4.022576,15000.0,0.001,32.37,2687,1092,0.711,0.7207,3.661,12917.0
128,415525,,0.43348,-0.1292,-0.005063,0.00159,0.716408,0.008405,0.077054,3.463498,14000.0,0.001,32.67,2691,1069,0.7157,0.7732,3.506,13032.1
129,419847,,0.47212,-0.05575,0.001228,0.001578,0.712244,0.008947,0.05679,6.153633,20000.0,0.001,31.95,3069,1253,0.7101,0.7661,3.562,13167.4
130,423470,0.7074999999999999,0.42738,-0.14369,-0.00162,0.001576,0.669708,0.005238,0.069682,3.81566,14000.0,0.001,32.13,2648,975,0.7309,0.6949,3.349,13297.7
131,427269,,0.40753,-0.18156,-0.002601,0.001948,0.79578,0.009502,0.065529,7.21934,16000.0,0.001,32.6,2705,1094,0.712,0.6915,3.747,13414.3
132,431533,,0.46245,-0.07355,0.000129,0.001702,0.754941,0.011022,0.067356,2.361823,14000.0,0.001,31.98,2982,1282,0.6993,0.7555,3.529,13547.6
133,435715,,0.43674,-0.12653,-0.001254,0.001798,0.74973,0.009892,0.054996,5.188894,20000.0,0.001,32.41,2876,1306,0.6877,0.6935,3.549,13676.6
134,439138,,0.34544,-0.30106,-0.000409,0.001807,0.798054,0.007562,0.064735,2.691647,20000.0,0.001,32.4,2465,958,0.7201,0.7249,3.792,13782.3
135,442736,,0.44922,-0.10157,-0.000323,0.001931,0.824171,0.010322,0.072929,3.516573,17000.0,0.001,32.38,2475,1123,0.6879,0.6673,3.666,13893.4
136,446133,,0.3376,-0.30368,-0.001726,0.001473,0.91129,0.004183,0.039295,2.303031,20000.0,0.001,32.27,2212,1185,0.6512,0.6929,3.832,13998.7
137,449671,,0.3572,-0.27766,-0.002652,0.001175,0.881086,0.005808,0.067572,2.256598,16000.0,0.001,32.88,2540,998,0.7179,0.7214,3.8,14106.3
138,454245,,0.42708,-0.14453,-0.002177,0.001034,0.83328,0.008483,0.079877,5.326986,14000.0,0.001,32.81,3233,1341,0.7068,0.7713,3.674,14245.8
